Subject,Course Number,Section,CRN,Course Title,Credit Hours,Instructor,Campus,Attribute Type,Reserved Seats,Linked Sections,Unnamed: 11,Days,Start Time,End Time,Building,Room,Start Date,End Date,Total Enrolled,Open Enrolled,Total Waitlist,Open Waitlist
ARTL,2186,001,10978,"Illustration I
Studio",3.0,Nathaniel Underwood (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,11:15  AM,Winningham,205,08/19/2024,12/12/2024,18,0,2.0,2.0
ARTL,3186,001,13544,"Visual Development: Environment
Studio",3.0,Nathaniel Underwood (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,05:15  PM,Winningham,205,08/19/2024,12/12/2024,18,1,2.0,2.0
ARTL,3187,001,11443,"Narrative Illustration for Publishing Industry
Studio",3.0,Nathaniel Underwood (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,05:15  PM,Winningham,205,08/19/2024,12/12/2024,18,0,2.0,2.0
ARTL,3188,001,11277,"Visual Development: Character Design
Studio",3.0,JB Burke (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",08:00  AM,09:55  AM,Winningham,205,08/19/2024,12/12/2024,18,5,2.0,2.0
ARTL,4981,001,13975,"Illustration Projects
Studio",3.0,Chelsea Brtis (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,12:05  PM,Rowe,290,08/19/2024,12/12/2024,15,14,,
ARTP,2131,001,10107,"Painting I
Studio",3.0,Payton Brown (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,05:15  PM,Rowe,276,08/19/2024,12/12/2024,15,1,2.0,2.0
ARTP,3131,001,10108,"Abstract Painting
Studio",3.0,Quoctrung Nguyen (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,11:15  AM,Rowe,276,08/19/2024,12/12/2024,15,1,2.0,2.0
ARTP,3161,001,12827,"Mixed Media Painting
Studio",3.0,Maja Godlewska (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,05:15  PM,Rowe,276,08/19/2024,12/12/2024,8,0,1.0,1.0
ARTT,2191,001,10109,"Photographic Media I-Darkroom
Studio",3.0,Ann Kluttz (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,05:15  PM,Rowe,268,08/19/2024,12/12/2024,10,2,1.0,1.0
ARTT,3190,001,15009,"Digital Photography
Studio",3.0,Aspen Hochhalter (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,05:15  PM,Rowe,285,08/19/2024,12/12/2024,18,3,2.0,2.0
ARTT,3191,001,11015,"Camera and Light
Studio",3.0,Ann Kluttz (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,11:15  AM,Rowe,111,08/19/2024,12/12/2024,10,4,1.0,1.0
ARTT,3390,001,16248,"Digital Compositing
Studio",3.0,Jeff Murphy (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,02:15  PM,Rowe,285,08/19/2024,12/12/2024,8,2,1.0,1.0
ARTT,4409,001,14036,"Internship in Photography
Internship",3.0,Aspen Hochhalter (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,3,1,,
ARTR,2161,001,12828,"Print Media: Silkscreen, Relief and Mixed Media
Studio",3.0,Anna Kenar (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,02:15  PM,Rowe,280,08/19/2024,12/12/2024,12,0,,
ARTR,3162,001,10245,"Large Format Printing & Mixed Media
Studio",3.0,Erik Waterkotte (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,05:15  PM,Rowe,276,08/19/2024,12/12/2024,7,1,1.0,1.0
ARTZ,2141,090,17295,"Sculpture Methods and Materials in Sculpture
Studio",3.0,Adam Stewart (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",05:30  PM,08:15  PM,Rowe,107,08/19/2024,12/12/2024,15,1,1.0,1.0
ARTZ,2306,001,12068,"Introduction to 3D Modeling and Digital Fabrication
Lecture",3.0,Thomas Schmidt (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",12:20  PM,02:15  PM,Rowe,285,08/19/2024,12/12/2024,14,0,2.0,2.0
ARTZ,2306,090,14563,"Introduction to 3D Modeling and Digital Fabrication
Lecture",3.0,Jonathan Pellitteri (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",05:30  PM,08:15  PM,Rowe,285,08/19/2024,12/12/2024,14,3,1.0,1.0
ARTZ,3041,001,16746,"Topics in Sculpture: Functional Objects in Wood and Metal
Studio",3.0,Jonathan Pellitteri (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,02:15  PM,Rowe,107,08/19/2024,12/12/2024,15,9,,
AAHP,3704,H06,14319,"Honors Seminar in Theatre: Churches and Temples as Inner/Outer Theatres
Seminar",3.0,Mark Pizzato (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Robinson Hall,308,08/19/2024,12/12/2024,8,1,,
AAHP,3900,H01,12368,"Honors Thesis
Thesis",3.0,Kaus Sarkar (Primary),Main Campus or Dubois Campus,,,,,Friday,10:00  AM,12:00  PM,,FOOTNOTE,08/19/2024,12/12/2024,5,1,,
ATRN,6104,001,12130,"Clinical Evaluation and Diagnosis of the Lower Extremity
Lecture",3.0,Emma Zuk (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:00  AM,11:15  AM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,4,,
ATRN,6105,001,12133,"Therapeutic Modalities
Lecture/Lab",3.0,Abbey Fenwick (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",08:30  AM,09:45  AM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,4,,
ATRN,6106,001,12132,"Therapeutic Exercise Technique
Lecture",3.0,Luke Donovan (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,4,,
ATRN,6107,001,13105,"Foundations of Modern Healthcare
Lecture",3.0,Tricia Turner (Primary),Main Campus or Dubois Campus,,,,,Monday,11:30  AM,12:45  PM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,5,,
ATRN,6118,001,12479,"Administration for Health Care Professionals
Lecture",3.0,Emma Zuk (Primary),Main Campus or Dubois Campus,,,,,Wednesday,11:30  AM,12:45  PM,Belk Gymnasium,019,08/19/2024,12/12/2024,18,5,,
ATRN,6119,001,12481,"General Medicine and Diagnostic Procedures
Lecture",3.0,Tricia Turner (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",01:00  PM,02:15  PM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,5,,
ATRN,6401,001,12131,"Pediatric Sports Medicine Clinical Rotation
Clinical",1.0,Shelley Linens (Primary),Main Campus or Dubois Campus,,,,,Wednesday,11:30  AM,12:45  PM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,4,,
ATRN,6405,001,12480,"Career Focused Clinical Rotation
Clinical",3.0,Shelley Linens (Primary),Main Campus or Dubois Campus,,,,,Wednesday,02:30  PM,03:45  PM,Belk Gymnasium,025,08/19/2024,12/12/2024,18,5,,
BINF,1101,001,10946,"Introduction to Bioinformatics and Genomics
Lecture",4.0,Alex Dornburg (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Bioinformatics,105,08/19/2024,12/12/2024MondaySMTWTFS04:00  PM - 06:00  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,36,3,,
BINF,1101,002,11784,"Introduction to Bioinformatics and Genomics
Lecture",4.0,Alex Dornburg (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Bioinformatics,105,08/19/2024,12/12/2024WednesdaySMTWTFS04:00  PM - 06:00  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,36,0,,
BINF,1101,H03,14098,"Introduction to Bioinformatics and Genomics (HONR)
Lecture",4.0,Alex Dornburg (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,Wednesday,12:15  PM,02:15  PM,Bioinformatics,218,08/19/2024,"12/12/2024Monday,WednesdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Bioinformatics Room: 105 Start Date: 08/19/2024 End Date: 12/12/2024",12,4,2.0,2.0
BINF,2111,001,10986,"Introduction to Bioinformatics Computing
Lecture",4.0,Rick White (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Bioinformatics,217,08/19/2024,12/12/2024ThursdaySMTWTFS02:30  PM - 05:15  PM Type: Class Building: Bioinformatics Room: 217 Start Date: 08/19/2024 End Date: 12/12/2024,64,36,,
BINF,3101,001,11109,"Sequence Analysis
Lecture",3.0,Abbe LaBella (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Bioinformatics,104,08/19/2024,12/12/2024,36,0,,
BINF,3121,001,11525,"Statistics for Bioinformatics
Lecture",3.0,Ann Loraine (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,05:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,35,18,,
BINF,3131,001,12139,"Bioinformatics Algorithms
Lecture",4.0,ZhengChang Su (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Bioinformatics,104,08/19/2024,12/12/2024,36,23,,
BINF,3900,001,15299,"Undergraduate Research
Research",3.0,Adam Whaley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,10,9,,
BINF,4171,001,10995,"Business of Biotechnology
Lecture",3.0,Cory Brouwer (Primary),Main Campus or Dubois Campus,,,,,Wednesday,02:30  PM,05:15  PM,Bioinformatics,217,08/19/2024,12/12/2024,32,20,,
BINF,4600,001,11113,"Bioinformatics and Genomics Seminar
Seminar",1.0,Daniel Janies (Primary),Main Campus or Dubois Campus,,,,,Friday,02:30  PM,05:15  PM,Bioinformatics,301,08/19/2024,12/12/2024,30,12,,
BINF,4650,001,11643,"Senior Project
Independent Study",3.0,Adam Whaley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,10,8,,
BINF,5171,001,10996,"Business of Biotechnology
Lecture",3.0,Cory Brouwer (Primary),Main Campus or Dubois Campus,,,,,Wednesday,02:30  PM,05:15  PM,Bioinformatics,217,08/19/2024,12/12/2024,30,6,,
BINF,6100,001,11858,"Biological Basis of Bioinformatics
Lecture",3.0,Jessica Schlueter (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",09:05  AM,09:55  AM,Bioinformatics,218,08/19/2024,12/12/2024,6,0,,
BINF,6111,001,10798,"Bioinformatics Programming I
Lecture",3.0,Adam Whaley (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Bioinformatics,217,08/19/2024,12/12/2024TuesdaySMTWTFS11:30  AM - 12:45  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,30,13,,
BINF,6111,002,16010,"Bioinformatics Programming I
Lecture",3.0,Adam Whaley (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Bioinformatics,217,08/19/2024,12/12/2024ThursdaySMTWTFS11:30  AM - 12:45  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,28,18,,
BINF,6112,001,16860,"Bioinformatics Programming II
Lecture",3.0,Denis Jacob Machado (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Bioinformatics,301,08/19/2024,12/12/2024ThursdaySMTWTFS05:30  PM - 06:45  PM Type: Class Building: Bioinformatics Room: 301 Start Date: 08/19/2024 End Date: 12/12/2024,25,16,,
BINF,6115,001,16884,"Introduction to UNIX Computing for Bioinformatics
Lecture",1.0,Cynthia Gibas (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,10/08/2024,50,26,,
BINF,6200,001,10800,"Statistics for Bioinformatics
Lecture",3.0,Way Sung (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Bioinformatics,105,08/19/2024,12/12/2024,43,9,,
BINF,6201,001,16856,"Molecular Sequence Analysis
Lecture",3.0,Cynthia Gibas (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Bioinformatics,217,08/19/2024,12/12/2024TuesdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Bioinformatics Room: 217 Start Date: 08/19/2024 End Date: 12/12/2024,30,13,,
BINF,6202,001,11435,"Computational Structural Biology
Lecture",3.0,Jun-tao Guo (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Bioinformatics,301,08/19/2024,12/12/2024TuesdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Bioinformatics Room: 301 Start Date: 08/19/2024 End Date: 12/12/2024,15,6,,
BINF,6205,001,12137,"Computational Molecular Evolution
Lecture",3.0,Elizabeth Cooper (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Bioinformatics,301,08/19/2024,12/12/2024,15,5,,
BINF,6210,001,11641,"Machine Learning for Bioinformatics
Lecture",3.0,Xiuxia Du (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Bioinformatics,301,08/19/2024,12/12/2024,15,0,,
BINF,6350,001,11711,"Biotechnology and Genomics Laboratory
Lecture",3.0,Laurel Yohe (Primary),Main Campus or Dubois Campus,,,,,Monday,01:25  PM,02:15  PM,Bioinformatics,301,08/19/2024,12/12/2024MondaySMTWTFS02:30  PM - 06:45  PM Type: Class Building: Bioinformatics Room: 246 Start Date: 08/19/2024 End Date: 12/12/2024,6,0,,
BINF,6380,001,12136,"Advanced Bioinformatics Programming
Lecture/Lab",3.0,Anthony Fodor (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",01:25  PM,02:15  PM,Bioinformatics,217,08/19/2024,12/12/2024WednesdaySMTWTFS02:30  PM - 03:20  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,26,19,,
BINF,6400,001,10181,"Internship Project
Internship",3.0,Jessica Schlueter (Primary),Main Campus or Dubois Campus,,,,,Monday,12:20  PM,01:10  PM,Bioinformatics,301,08/19/2024,12/12/2024,15,0,,
BINF,6600,001,10988,"Seminar
Seminar",1.0,Abbe LaBella (Primary),Main Campus or Dubois Campus,,,,,Friday,02:30  PM,03:30  PM,Bioinformatics,105,08/19/2024,12/12/2024,43,23,,
BINF,8111,001,10797,"Bioinformatics Programming I
Lecture",3.0,Adam Whaley (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Bioinformatics,217,08/19/2024,12/12/2024ThursdaySMTWTFS11:30  AM - 12:45  PM Type: Class Building: Bioinformatics Room: 104 Start Date: 08/19/2024 End Date: 12/12/2024,6,4,,
BINF,8112,001,16862,"Bioinformatics Programming II
Lecture",3.0,Denis Jacob Machado (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Bioinformatics,301,08/19/2024,12/12/2024ThursdaySMTWTFS05:30  PM - 06:45  PM Type: Class Building: Bioinformatics Room: 301 Start Date: 08/19/2024 End Date: 12/12/2024,5,4,,
